Prel	liquid_fraction
0.922053	0.0949365
0.922113	0.0951507
0.922141	0.09537
0.922244	0.0955936
0.92242	0.0958182
0.922275	0.0960531
0.922346	0.0962971
0.922593	0.0965433
0.922698	0.0967916
0.922853	0.0970398
0.922889	0.0972906
0.922945	0.0975448
0.9231	0.0978
0.923012	0.0980627
0.923209	0.0983277
0.923393	0.0985918
0.923491	0.0988553
0.923548	0.0991198
0.923763	0.0993809
0.923668	0.0996465
0.923784	0.0999146
0.923875	0.100185
0.923907	0.100459
0.924045	0.100736
0.924193	0.101012
0.924203	0.10129
0.924305	0.101571
0.92427	0.101858
0.924386	0.102148
0.92452	0.10244
0.92464	0.102733
0.924647	0.103029
0.924788	0.103325
0.924936	0.10362
0.924757	0.103924
0.924957	0.10423
0.925042	0.104538
0.925042	0.10485
0.925088	0.105168
0.92519	0.10549
0.92519	0.105817
0.925359	0.106145
0.92544	0.106475
0.925528	0.106805
0.925588	0.107137
0.925468	0.107476
0.925542	0.107822
0.925617	0.108173
0.925733	0.108527
0.925789	0.108883
0.925867	0.109241
0.925867	0.109604
0.92587	0.109972
0.925863	0.110348
0.926004	0.110726
0.926032	0.111109
0.926011	0.111497
0.92624	0.111885
0.926269	0.112273
0.926283	0.112663
0.926311	0.113057
0.926346	0.113453
0.92642	0.113852
0.926431	0.114254
0.926526	0.114658
0.926427	0.115068
0.926483	0.115484
0.926543	0.115904
0.926681	0.116324
0.926755	0.116744
0.926762	0.117165
0.926822	0.117587
0.926924	0.118009
0.926942	0.11843
0.927111	0.118848
0.927157	0.119263
0.927111	0.11968
0.927111	0.1201
0.927255	0.120518
0.927255	0.120938
0.927192	0.121363
0.927262	0.121791
0.92735	0.12222
0.927396	0.122651
0.927463	0.123082
0.927499	0.123514
0.927611	0.123945
0.927622	0.124375
0.92764	0.124807
0.927699	0.12524
0.927763	0.125673
0.927826	0.126105
0.927692	0.126543
0.92789	0.126981
0.927826	0.127422
0.927809	0.127868
0.927946	0.128315
0.927957	0.128764
0.927995	0.129215
0.927985	0.129669
0.928087	0.130124
0.928112	0.13058
0.928203	0.131035
0.928217	0.13149
0.928309	0.131944
0.928376	0.132397
0.92845	0.132846
0.928376	0.133298
0.928485	0.133748
0.928418	0.134202
0.928464	0.134659
0.928443	0.135119
0.928503	0.135583
0.928517	0.136049
0.928739	0.136511
0.928672	0.136974
0.928792	0.137435
0.928778	0.137896
0.928855	0.138356
0.928898	0.138814
0.928901	0.139274
0.928951	0.139733
0.928943	0.140194
0.928912	0.140659
0.92894	0.141127
0.929	0.141597
0.929208	0.142063
0.929204	0.142527
0.929225	0.14299
0.929194	0.143455
0.929296	0.143919
0.929268	0.144385
0.929338	0.14485
0.92937	0.145317
0.929377	0.145785
0.929363	0.146255
0.929388	0.146729
0.92944	0.147204
0.929532	0.147679
0.929627	0.148151
0.929631	0.148622
0.929744	0.14909
0.929786	0.149555
0.929839	0.150018
0.929899	0.150477
0.929927	0.150935
0.929987	0.15139
0.930033	0.151843
0.930029	0.152296
0.930163	0.152745
0.930163	0.153194
0.930156	0.153643
0.930082	0.154097
0.930138	0.154554
0.930152	0.155014
0.930181	0.155477
0.930311	0.15594
0.930329	0.156403
0.93047	0.156863
0.930459	0.157321
0.930505	0.157779
0.930547	0.158236
0.930575	0.158693
0.930596	0.15915
0.930589	0.159609
0.930586	0.160071
0.930692	0.160532
0.930854	0.16099
0.930734	0.16145
0.93084	0.161909
0.930907	0.162367
0.930917	0.162825
0.930938	0.163283
0.930977	0.163742
0.931012	0.164201
0.931136	0.164658
0.931192	0.165111
0.931312	0.16556
0.931048	0.166016
0.931277	0.166471
0.93127	0.166926
0.931266	0.167383
0.931411	0.167838
0.931315	0.168296
