Prel	transmission
0.77936	0.629799
0.779353	0.629699
0.779357	0.629469
0.779214	0.62944
0.77927	0.626977
0.779232	0.629735
0.779023	0.62783
0.778964	0.624766
0.778916	0.627571
0.77885	0.62886
0.778784	0.628007
0.778725	0.628676
0.778537	0.627453
0.778541	0.629151
0.778579	0.627567
0.778499	0.628634
0.778495	0.627075
0.778422	0.62742
0.778211	0.628226
0.778287	0.625243
0.77836	0.629067
0.778033	0.630257
0.778023	0.630486
0.777992	0.629967
0.777988	0.630511
0.777915	0.628978
0.777967	0.630022
0.777707	0.62984
0.777721	0.631157
0.777606	0.630433
0.777582	0.631439
0.777488	0.630681
0.777596	0.62991
0.777498	0.6301
0.777328	0.62709
0.7773	0.628445
0.777186	0.629812
0.777179	0.630294
0.777085	0.629581
0.77697	0.629889
0.776911	0.630911
0.776915	0.62883
0.776922	0.629088
0.776897	0.629534
0.776831	0.628231
0.776727	0.6292
0.776693	0.630879
0.776595	0.631136
0.776508	0.631596
0.776449	0.631615
0.776515	0.63167
0.776283	0.630079
0.776283	0.629316
0.776133	0.629374
0.776265	0.631619
0.776231	0.629507
0.776112	0.630896
0.77596	0.62961
0.775987	0.629818
0.77598	0.629807
0.775751	0.630017
0.775925	0.632198
0.775696	0.631868
0.775713	0.63193
0.77565	0.632426
0.775619	0.630706
0.775539	0.623969
0.775505	0.631981
0.775341	0.632183
0.775286	0.631832
0.77523	0.632977
0.775286	0.632801
0.77523	0.631866
0.775174	0.632852
0.775143	0.63288
0.775036	0.632035
0.774924	0.630629
0.774813	0.631118
0.774834	0.627306
0.774751	0.631155
0.774737	0.632752
0.77474	0.631598
0.77448	0.632412
0.774494	0.631475
0.774369	0.632111
0.774383	0.63281
0.774306	0.631778
0.774254	0.631814
0.774077	0.632697
0.774087	0.632676
0.77407	0.632513
0.774028	0.630903
0.773938	0.630356
0.773927	0.631477
0.773872	0.631593
0.7739	0.631462
0.773629	0.631875
0.773594	0.631654
0.773531	0.632192
0.773535	0.625459
0.773531	0.632392
0.773521	0.63196
0.773396	0.632315
0.773267	0.63119
0.773226	0.632493
0.773149	0.627324
0.773108	0.630891
0.772937	0.632383
0.772878	0.624944
0.772969	0.630899
0.772844	0.632245
0.772833	0.633227
0.772715	0.630686
0.772736	0.633023
0.772587	0.627909
0.7725	0.630913
0.772462	0.629752
0.772468	0.631209
0.772319	0.631776
0.772389	0.63278
0.772364	0.632174
0.772239	0.632998
0.772118	0.632464
0.772013	0.632021
0.771923	0.632641
0.771826	0.632688
0.771833	0.633197
0.771635	0.632368
0.771652	0.632775
0.771652	0.631504
0.771656	0.630064
0.771652	0.627532
0.771478	0.631549
0.771454	0.630293
0.771253	0.629661
0.771214	0.628973
0.771183	0.629053
0.7711	0.625604
0.771197	0.626955
0.771089	0.629099
0.771044	0.625483
0.770919	0.628813
0.770888	0.627398
0.770819	0.628648
0.770683	0.628426
0.770686	0.627832
0.770686	0.628806
0.77068	0.627547
0.770589	0.62682
0.770429	0.625407
0.770447	0.62514
0.770426	0.625195
0.770391	0.625933
0.770263	0.628231
0.770145	0.626928
0.770148	0.627804
0.770037	0.627734
0.769964	0.628051
0.77004	0.624637
0.770006	0.626269
0.769929	0.627225
0.769888	0.627514
0.769815	0.625434
0.769783	0.625705
0.769696	0.625727
0.769665	0.627916
0.769498	0.627344
0.769603	0.629234
0.769547	0.626844
0.769471	0.625048
0.769394	0.627932
0.769273	0.629302
0.769231	0.630175
0.769175	0.628077
0.769127	0.628627
0.769082	0.628735
0.769217	0.628746
0.769102	0.629636
0.769082	0.627324
0.769019	0.625687
0.768845	0.630764
0.768845	0.630022
0.768818	0.629601
0.768724	0.6278
0.768581	0.626922
0.768446	0.62759
0.768436	0.62405
0.768429	0.624177
0.768432	0.631105
0.768439	0.630543
0.768397	0.631597
0.768349	0.629152
0.768293	0.628935
0.768203	0.629484
0.768213	0.627368
0.768126	0.623603
0.768043	0.627554
0.768019	0.6246
0.767939	0.629521
0.767821	0.626532
0.767946	0.627257
0.767876	0.627367
0.76781	0.628235
0.767713	0.63177
0.76764	0.631312
0.767584	0.629661
0.767564	0.631497
0.767501	0.629651
0.767466	0.629527
0.76738	0.632091
0.767216	0.627884
0.767213	0.629936
0.767202	0.630142
0.767206	0.626544
0.76715	0.630456
0.767088	0.63175
0.767119	0.63189
0.766924	0.631171
0.766984	0.632091
0.76689	0.631316
0.766768	0.629722
0.76666	0.629537
0.766657	0.630811
0.766758	0.630464
0.766654	0.630967
0.766584	0.631569
0.766539	0.630558
0.76641	0.631674
0.766383	0.630112
0.766292	0.63029
0.766414	0.630469
0.76624	0.630835
0.766129	0.63127
0.766278	0.631887
0.766115	0.63176
0.765924	0.63106
0.765945	0.632041
0.765889	0.632075
0.765872	0.631389
0.765823	0.630626
0.765719	0.632363
0.765573	0.631709
0.765556	0.631234
0.765573	0.634094
0.765563	0.632989
0.765563	0.630819
0.765483	0.631131
0.765424	0.631281
0.765205	0.632798
0.765295	0.630092
0.76517	0.631321
0.765104	0.631046
0.765167	0.629989
0.765024	0.630977
0.765101	0.631763
0.765024	0.62923
0.764896	0.629398
0.764868	0.630284
0.76476	0.630802
0.764712	0.630737
0.764642	0.62983
0.764621	0.630483
0.764614	0.63143
0.764361	0.630472
0.764375	0.629529
0.764357	0.631586
0.764229	0.631229
0.764316	0.630137
0.764253	0.632705
0.764097	0.632364
0.764163	0.631983
0.764024	0.631749
0.763961	0.631115
0.763815	0.632153
0.763819	0.631455
0.763798	0.628928
0.763798	0.626908
0.763805	0.627389
0.763795	0.629117
0.763534	0.631098
0.763551	0.63207
0.763472	0.631606
0.763385	0.631606
0.763378	0.626352
0.763211	0.631182
0.763128	0.632521
0.763138	0.632347
0.763065	0.631232
0.763142	0.63117
0.763062	0.631301
0.762985	0.63023
0.762978	0.631861
0.76286	0.630772
0.762777	0.628912
0.7627	0.631694
0.762711	0.630184
0.762714	0.630596
0.762714	0.630092
0.762624	0.631118
0.762568	0.628343
0.762475	0.630732
0.762405	0.630318
0.762384	0.628155
0.762221	0.629149
0.762308	0.627562
0.76228	0.630058
0.762287	0.630118
0.761985	0.63082
0.762158	0.62969
0.761947	0.629676
0.762072	0.630673
0.761954	0.631544
0.761901	0.631151
0.761863	0.630348
0.761794	0.630967
0.761759	0.630019
0.761679	0.630685
0.761571	0.630593
0.761759	0.630291
0.761488	0.628635
0.761488	0.629817
0.761488	0.629479
0.76145	0.626809
0.76146	0.628696
0.761394	0.629896
0.761342	0.62988
0.761335	0.630285
0.761203	0.631079
0.761064	0.632004
0.761019	0.6308
0.76095	0.630801
0.760936	0.631398
0.760936	0.631957
0.760943	0.630032
0.760936	0.632803
0.760939	0.630815
0.760887	0.630372
0.760772	0.630426
0.760682	0.629975
0.76062	0.631031
0.760571	0.630381
0.760554	0.623805
0.760536	0.629121
0.760481	0.630831
0.760335	0.6306
0.760276	0.631959
0.760231	0.631172
0.760279	0.63194
0.760123	0.631972
0.76022	0.632191
0.760178	0.632901
0.760137	0.632715
0.760116	0.632333
0.76005	0.630405
0.759908	0.630971
0.759838	0.631181
0.760099	0.631978
0.759793	0.630411
0.75972	0.630807
0.759706	0.626434
0.759786	0.629175
0.75972	0.628985
0.759706	0.629114
0.759619	0.62998
0.759657	0.627961
0.759446	0.628056
0.759459	0.629778
0.759393	0.630184
0.759452	0.629047
0.759418	0.629858
0.759289	0.631042
0.759307	0.630322
0.759293	0.631043
0.759188	0.631767
0.759043	0.630474
0.759025	0.629986
0.758987	0.631538
0.7589	0.631384
0.758893	0.629456
0.758869	0.628828
0.758758	0.62587
0.758671	0.629852
0.758626	0.630943
0.758643	0.629973
0.758633	0.626713
0.758494	0.630765
0.758497	0.627712
0.758567	0.631255
0.758487	0.630846
0.758289	0.631622
0.758296	0.631657
0.758202	0.626962
0.758174	0.626558
0.758233	0.632061
0.758212	0.63041
0.75808	0.631146
0.75783	0.631236
0.757962	0.632063
0.757896	0.631183
0.757844	0.632698
0.757809	0.631127
0.757736	0.632605
0.757705	0.632192
0.757587	0.63258
0.757511	0.630766
0.75741	0.628475
0.757413	0.624721
0.75758	0.630065
0.757403	0.630401
0.757372	0.629828
0.75733	0.62801
0.757274	0.625234
0.757247	0.625096
0.757052	0.63322
0.75701	0.631413
0.756986	0.631824
0.756913	0.631731
0.756851	0.63206
0.756851	0.63049
0.756851	0.631575
0.756851	0.632913
0.756847	0.632111
0.756677	0.631526
0.756569	0.630079
0.756517	0.62917
0.756489	0.630271
0.756451	0.629813
0.756434	0.630264
0.756312	0.630755
0.756198	0.628247
0.75617	0.629534
0.756187	0.626643
0.756194	0.627588
0.756173	0.63036
0.756149	0.629086
0.756041	0.629133
0.755975	0.629369
0.755944	0.631581
0.755781	0.631657
0.75577	0.630335
0.755777	0.631426
0.75576	0.629815
0.755736	0.628665
0.755381	0.628665
0.755649	0.629099
0.755649	0.629445
0.755569	0.627185
0.755451	0.62917
0.755367	0.628305
0.755305	0.629836
0.755242	0.62866
0.755274	0.628593
0.755211	0.627613
0.755221	0.627779
0.755263	0.626513
0.755242	0.626669
0.755103	0.628859
0.755023	0.626597
0.754985	0.624404
0.754916	0.624754
0.75486	0.625309
0.754846	0.626122
0.754742	0.628691
0.7547	0.622451
0.754593	0.627168
0.754555	0.626582
0.754551	0.628848
0.754711	0.630149
0.75453	0.628116
0.754495	0.628029
0.754447	0.627807
0.754489	0.630232
0.754436	0.628068
0.754263	0.62355
0.754287	0.628594
0.754138	0.6264
0.754103	0.624936
0.754072	0.62332
0.753988	0.630174
0.753981	0.629221
0.753822	0.628374
0.75402	0.628903
0.753985	0.630013
0.753974	0.629123
0.753981	0.631333
0.753724	0.628214
0.753738	0.629715
0.75379	0.62761
0.753665	0.626482
0.753627	0.626955
0.753575	0.628815
0.753578	0.626952
0.753457	0.627684
0.753585	0.628914
0.753321	0.630359
0.753304	0.628963
0.753405	0.624147
0.753314	0.629102
0.753162	0.629597
0.753259	0.62728
0.753207	0.62955
0.753172	0.629547
0.753162	0.628709
0.753141	0.628212
0.752974	0.628804
0.752991	0.629889
0.752898	0.630412
0.752832	0.632612
0.752953	0.630135
0.752984	0.631454
0.752755	0.632617
0.752755	0.632364
0.752894	0.631265
0.752759	0.631603
0.752762	0.630006
0.752502	0.630875
0.752571	0.631926
0.752498	0.633015
0.752449	0.632023
0.75237	0.634639
0.752491	0.633899
0.752345	0.634678
0.752338	0.633868
0.752331	0.63349
0.752338	0.631944
0.752213	0.632068
0.752029	0.631624
0.752106	0.633487
0.752078	0.632809
0.752026	0.633417
0.752029	0.633062
0.751946	0.631868
0.751845	0.631992
0.751876	0.631904
0.751727	0.631884
0.751925	0.630387
0.751671	0.634448
0.751664	0.634032
0.751671	0.632546
0.751675	0.63202
0.751512	0.631166
0.751512	0.630299
0.751494	0.632451
0.751387	0.630987
0.751289	0.631004
0.751244	0.6302
0.751216	0.631716
0.751199	0.632718
0.751091	0.634813
0.751189	0.633909
0.751091	0.632749
0.751084	0.632323
0.751095	0.633038
0.750838	0.63195
0.750831	0.630973
0.750813	0.63145
0.750779	0.632214
0.750751	0.632371
0.750671	0.63193
0.750542	0.632018
0.750584	0.631472
0.750435	0.630605
0.75056	0.62931
0.750595	0.630151
0.750431	0.631691
0.750285	0.631547
0.750344	0.631507
0.750285	0.631739
0.750299	0.631617
0.750167	0.634094
0.750025	0.632295
0.750014	0.633839
0.750028	0.632806
0.749924	0.633803
0.750014	0.635125
0.749893	0.63333
0.749862	0.633657
0.749855	0.633363
0.749809	0.632936
0.749882	0.633923
0.749754	0.632675
0.749733	0.631985
0.749601	0.633884
0.749601	0.634476
0.7495	0.632998
0.749424	0.631168
0.749396	0.631901
0.749177	0.63154
0.749271	0.629581
0.749191	0.631426
0.749202	0.631793
0.749205	0.630571
0.749215	0.629719
0.749108	0.631806
0.749042	0.630718
0.74908	0.62765
0.748969	0.62792
0.748962	0.628028
0.748806	0.627952
0.748802	0.628596
0.748976	0.628099
0.748809	0.628082
0.748792	0.627945
0.748809	0.626995
0.748792	0.625765
0.748757	0.625512
0.74867	0.627292
0.748639	0.625551
0.748566	0.626509
0.748517	0.626171
0.748396	0.62631
0.748354	0.626544
0.748246	0.626241
0.748229	0.626528
0.748218	0.626977
0.748218	0.625353
0.748232	0.625848
0.748309	0.628707
0.748118	0.627835
0.748069	0.628924
0.748027	0.628169
0.747972	0.626612
0.74793	0.626018
0.747955	0.628071
0.747882	0.625614
0.74785	0.626672
0.747795	0.625647
0.747809	0.628401
0.747729	0.628754
0.747812	0.62954
0.747562	0.629349
0.747565	0.629108
0.747559	0.629808
0.74775	0.629057
0.74752	0.629772
0.747597	0.62988
0.747444	0.628879
0.747392	0.628129
0.747399	0.630133
0.747381	0.629912
0.747274	0.629773
0.747201	0.629339
0.747149	0.631025
0.747131	0.631027
0.747121	0.630812
0.746999	0.626866
0.747138	0.630052
0.747086	0.63115
0.747131	0.629962
0.747013	0.628573
0.746996	0.628233
0.746989	0.629553
0.746902	0.629431
0.746937	0.631348
0.746885	0.629167
0.746735	0.629786
0.746711	0.631387
0.746659	0.630137
0.746641	0.6311
0.746617	0.631377
0.746617	0.631996
0.746617	0.630049
0.746433	0.631843
0.746367	0.632434
0.746377	0.632801
0.746367	0.632026
0.74636	0.635281
0.746367	0.632187
0.746332	0.634169
0.746322	0.633985
0.746225	0.62883
0.746221	0.633638
0.746232	0.635676
0.746204	0.634903
0.746034	0.635187
0.746089	0.634067
0.746027	0.634603
0.745895	0.634741
0.745843	0.635297
0.745853	0.635362
0.745839	0.634868
0.745797	0.634214
0.74586	0.634126
0.745832	0.635247
0.745797	0.63424
0.745738	0.634976
0.74571	0.632771
0.74561	0.63495
0.745551	0.633174
0.745457	0.633156
0.745471	0.632944
0.745394	0.629036
0.745408	0.635081
0.745394	0.631067
0.745387	0.633102
0.745412	0.627049
0.745335	0.630455
0.745304	0.626868
0.745151	0.63095
0.745141	0.631187
0.745005	0.632866
0.74504	0.63201
0.745016	0.635036
0.744908	0.634121
0.744932	0.634951
0.745016	0.633688
0.74479	0.633582
0.744759	0.626881
0.744811	0.63048
0.744856	0.63278
0.744755	0.632645
0.744714	0.626937
0.744634	0.630523
0.744613	0.631497
0.744616	0.633759
0.744505	0.631418
0.744401	0.633955
0.74437	0.633158
0.744335	0.630976
0.744272	0.632479
0.744338	0.634515
0.744186	0.63385
0.744203	0.634185
0.744067	0.633995
0.744168	0.633103
0.744113	0.63456
0.744088	0.633021
0.743942	0.633831
0.744026	0.634665
0.743908	0.632894
0.743859	0.634083
0.743803	0.635517
0.743765	0.634043
0.743762	0.63334
0.743546	0.631403
0.743526	0.633319
0.743522	0.632683
0.743699	0.632427
0.743515	0.630929
0.743515	0.631558
0.743515	0.630033
0.743473	0.632345
0.743338	0.631375
0.743366	0.632239
0.743335	0.631192
0.743199	0.631467
0.743157	0.632628
0.743084	0.630684
0.743084	0.630479
0.742956	0.628802
0.742945	0.632136
0.743088	0.633526
0.742932	0.633153
0.742928	0.63235
0.743022	0.632017
0.742925	0.631879
0.74289	0.631002
0.7428	0.624155
0.742824	0.622361
0.742716	0.626354
0.742678	0.627408
0.74264	0.630034
0.742588	0.630611
0.742546	0.630104
0.742695	0.628886
0.742643	0.630508
0.742376	0.630213
0.742414	0.630489
0.742261	0.6294
0.742442	0.630391
0.742476	0.629218
0.742167	0.629329
0.742362	0.62722
0.742226	0.625948
0.742202	0.629282
0.742216	0.628878
0.742091	0.622033
0.742119	0.628308
0.742028	0.628777
0.742032	0.628967
0.742042	0.63001
0.741862	0.629214
0.741882	0.629745
0.741869	0.629598
0.74198	0.628756
0.741848	0.623309
0.741865	0.621705
0.741851	0.629407
0.74181	0.630006
0.741719	0.62915
0.74173	0.629829
0.741695	0.630258
0.741695	0.630072
0.741605	0.630374
0.741601	0.629203
0.741445	0.630008
0.741476	0.631251
0.741386	0.630344
0.741441	0.631824
0.741445	0.631915
0.741295	0.63199
0.741292	0.630889
0.741309	0.629124
0.741295	0.630956
0.741292	0.627826
0.741288	0.628652
0.741288	0.629863
0.741229	0.630092
0.741118	0.633155
0.741153	0.631174
0.741038	0.63182
0.741018	0.63183
0.740913	0.631554
0.740948	0.630859
0.740931	0.631521
0.740917	0.630306
0.740806	0.630783
0.740965	0.632981
0.740886	0.63159
0.74076	0.634762
0.740868	0.633221
0.740795	0.630673
0.740622	0.630793
0.740653	0.632279
0.740625	0.632467
0.740583	0.630308
0.740635	0.631109
0.740545	0.631879
0.740476	0.632492
0.74043	0.632423
0.740406	0.631958
0.740292	0.633166
0.740354	0.632658
0.740232	0.63172
0.740166	0.630011
0.740222	0.630631
0.740094	0.630156
0.740149	0.629029
0.740173	0.62983
0.740059	0.629994
0.739878	0.627631
0.740059	0.628882
0.740045	0.630072
0.739857	0.62935
0.739899	0.628547
0.739913	0.627702
0.739774	0.628671
0.739823	0.629693
0.739736	0.62964
0.739795	0.630043
0.739663	0.630884
0.739729	0.630719
0.739718	0.630255
0.739527	0.629857
0.739378	0.628977
0.739385	0.631271
0.739388	0.631242
0.739378	0.630189
0.739381	0.631135
0.739354	0.630292
0.739302	0.629693
0.739302	0.631848
0.739239	0.631114
0.739204	0.632505
0.739142	0.631181
0.738992	0.631595
0.73894	0.634489
0.738919	0.630871
0.738878	0.630229
0.73901	0.629661
0.738919	0.629024
0.738826	0.631609
0.738801	0.630265
0.738864	0.630369
0.738846	0.632395
0.738794	0.628019
0.738548	0.628591
0.738635	0.632137
0.738631	0.632042
0.738555	0.63066
0.738544	0.631661
0.738398	0.632449
0.738562	0.631149
0.73853	0.630952
0.738398	0.632659
0.738395	0.630324
0.738395	0.632148
0.738405	0.631913
0.738284	0.632441
0.738266	0.632488
0.738138	0.631142
0.738131	0.631564
0.73812	0.63224
0.738079	0.632176
0.738023	0.632875
0.737968	0.631256
0.737988	0.630291
0.737988	0.630109
0.737759	0.628669
0.737811	0.629704
0.737745	0.628329
0.737752	0.629019
0.737822	0.628477
0.737749	0.628199
0.737742	0.62726
0.737718	0.628456
0.737589	0.624669
0.737652	0.628635
0.73762	0.629017
0.737478	0.627887
0.737558	0.626715
0.737335	0.628202
0.737346	0.628702
0.737328	0.626786
0.737276	0.629006
0.737214	0.626165
0.737242	0.627425
0.737328	0.624607
0.737297	0.627617
0.737176	0.627047
0.737252	0.628757
0.737162	0.627164
0.737176	0.628585
0.737155	0.625125
0.737103	0.625455
0.737096	0.625545
0.736988	0.626981
0.736922	0.627492
0.736908	0.625391
0.736825	0.625604
0.736853	0.625806
0.736846	0.625104
0.736693	0.625243
0.736787	0.627781
0.7367	0.628972
0.736693	0.626857
0.736582	0.628374
0.736505	0.628486
0.736752	0.626682
0.736721	0.629676
0.736668	0.628203
0.736498	0.627525
0.736495	0.626819
0.736502	0.628787
0.736509	0.628686
0.736359	0.62792
0.736359	0.627964
0.736453	0.630014
0.736453	0.631016
0.736384	0.630943
0.736349	0.631791
0.736345	0.626176
0.736318	0.62716
0.73614	0.630988
0.736092	0.632261
0.736095	0.627024
0.736318	0.629466
0.736272	0.631274
0.736123	0.630186
0.73597	0.629584
0.735953	0.632075
0.735932	0.633457
0.735942	0.63401
0.735922	0.627131
0.735942	0.625394
0.735942	0.632306
0.735942	0.624276
0.735873	0.625031
0.735807	0.630537
0.735817	0.631815
0.735738	0.628212
0.735741	0.631619
0.735689	0.631871
0.735689	0.633574
0.735588	0.631689
0.735567	0.632382
0.735543	0.632172
0.735644	0.632438
0.735668	0.632295
0.735272	0.627148
0.735585	0.629028
0.735279	0.628479
0.735279	0.629289
0.735276	0.630739
0.735286	0.628916
0.735279	0.632465
0.735258	0.63199
0.735286	0.633523
0.735133	0.630931
0.735143	0.631002
0.735147	0.630867
0.735119	0.631451
0.735091	0.631142
0.734945	0.631338
0.734897	0.633254
0.734876	0.63183
0.734873	0.630606
0.735015	0.631185
0.734866	0.634094
0.734873	0.632263
0.734841	0.632547
0.734859	0.632955
0.734803	0.632207
0.734761	0.632423
0.734636	0.631607
0.734706	0.631565
0.734688	0.632362
0.734508	0.632048
0.734615	0.632282
0.734421	0.63238
0.734449	0.632559
0.734345	0.631345
0.734324	0.63207
0.734296	0.631274
0.734285	0.633043
0.734285	0.633531
0.734292	0.63113
0.734275	0.632236
0.73431	0.629662
0.734202	0.630168
0.734157	0.630257
0.734129	0.63054
0.734157	0.629989
0.733997	0.630335
0.733959	0.630614
0.733931	0.629877
0.733886	0.628052
0.733757	0.625907
0.733896	0.63049
0.73381	0.6319
0.733664	0.62801
0.733855	0.627831
0.733629	0.629892
0.733817	0.631382
0.733632	0.633151
0.733626	0.633478
0.733639	0.633357
0.733626	0.633165
0.733504	0.631868
0.733494	0.632871
0.733428	0.63287
0.73341	0.634039
0.733337	0.632021
0.733233	0.631996
0.733216	0.632726
0.733229	0.631532
0.733139	0.629693
0.73324	0.630472
0.733132	0.63015
0.733084	0.630182
0.733063	0.6308
0.733059	0.630472
0.733077	0.630835
0.733056	0.631796
0.73308	0.631727
0.733004	0.631104
0.732906	0.628413
0.732833	0.621732
0.732816	0.629729
0.732708	0.630413
0.732771	0.630331
0.732743	0.628882
0.732677	0.627101
0.732788	0.624346
0.732788	0.624928
0.732583	0.62804
0.732483	0.627192
0.732542	0.626893
0.732403	0.626955
0.732399	0.624446
0.732406	0.62291
0.732413	0.623982
0.732406	0.622913
0.732413	0.624918
0.732399	0.622534
0.732392	0.625496
0.732354	0.627209
0.73226	0.626715
0.732267	0.625951
0.732278	0.626053
0.732212	0.626701
0.732222	0.629609
0.732114	0.627723
0.732132	0.626185
0.732257	0.626469
0.732014	0.630838
0.732184	0.628246
0.73192	0.6282
0.731944	0.628747
0.732062	0.629557
0.73209	0.628375
0.731871	0.630625
0.731958	0.628978
0.73185	0.629253
0.731854	0.633144
0.731854	0.629992
0.731847	0.629163
0.731836	0.628876
0.73184	0.629372
0.731843	0.629615
0.731652	0.630027
0.731684	0.630281
0.731593	0.629915
0.7316	0.632621
0.73152	0.629907
0.731461	0.632099
0.731479	0.632496
0.731468	0.633271
0.731444	0.628853
0.731572	0.632359
0.731444	0.629742
0.731461	0.626213
0.731517	0.629841
0.731444	0.631861
0.73144	0.632849
0.731388	0.631711
0.731399	0.630109
0.731336	0.632451
0.731319	0.631208
0.731194	0.632436
0.731156	0.632103
0.731197	0.632965
0.731027	0.631167
0.73111	0.630592
0.731041	0.631457
0.731044	0.631789
0.731062	0.630966
0.731034	0.630774
0.731041	0.633156
0.730909	0.630805
0.731027	0.630983
0.731041	0.63123
0.730787	0.625169
0.730777	0.629205
0.730794	0.631139
0.730791	0.631591
0.730819	0.630448
0.730784	0.632115
0.730708	0.632082
0.730749	0.632498
0.730711	0.630699
0.730711	0.632166
0.730645	0.631742
0.730659	0.631585
0.730492	0.633104
0.730499	0.633408
0.730541	0.633304
0.730444	0.633075
0.730364	0.632305
0.730364	0.632762
0.730381	0.632834
0.730252	0.633014
0.730322	0.630652
0.730225	0.632747
0.730228	0.629822
0.730221	0.63138
0.730221	0.632781
0.730225	0.631697
0.730214	0.63086
0.730221	0.63242
0.730072	0.63048
0.730159	0.630385
0.730027	0.632418
0.729975	0.632216
0.72995	0.624223
0.729909	0.630808
0.729829	0.626713
0.729825	0.630772
0.729846	0.631369
0.729808	0.630506
0.729777	0.630842
0.729822	0.632881
0.729693	0.625481
0.729815	0.632397
0.729568	0.626983
0.729568	0.631423
0.729704	0.632336
0.729554	0.631871
0.729537	0.630506
0.729492	0.630483
0.729516	0.624867
0.729454	0.631613
0.729408	0.631089
0.729422	0.627432
0.729311	0.630785
0.729294	0.630407
0.729249	0.630768
0.729408	0.630764
0.729151	0.630168
0.729113	0.631554
0.729103	0.630806
0.728992	0.630931
0.729047	0.631998
0.728981	0.630975
0.729176	0.630415
0.729158	0.631248
0.729009	0.630757
0.729009	0.631178
0.728957	0.631023
0.728974	0.63141
0.728974	0.630368
0.728832	0.632682
0.728787	0.630332
0.728787	0.630889
0.728679	0.629965
0.728689	0.630095
0.728599	0.631302
0.728627	0.632199
0.728582	0.629711
0.728533	0.629257
0.728672	0.628727
0.72862	0.628026
0.728446	0.628824
0.728373	0.627819
0.728623	0.628476
0.728477	0.628379
0.728325	0.629668
0.728338	0.629024
0.728318	0.627856
0.728345	0.626619
0.7283	0.628803
0.728338	0.628546
0.728286	0.627019
0.728262	0.628289
0.728252	0.628371
0.728186	0.627179
0.728182	0.628134
0.7282	0.62777
0.728165	0.630137
0.728182	0.630526
0.727932	0.628615
0.727932	0.626509
0.728179	0.626671
0.727918	0.628045
0.728134	0.626956
0.727925	0.628814
0.727929	0.629197
0.727915	0.629781
0.727922	0.628313
0.727918	0.628102
0.727835	0.630008
0.727887	0.62955
0.727824	0.630722
0.727824	0.630713
0.727807	0.629309
0.727776	0.628706
0.727738	0.629965
0.727592	0.62687
0.727654	0.629834
0.727585	0.631037
0.727567	0.629023
0.727533	0.628851
0.727508	0.629457
0.727533	0.631096
0.727519	0.627956
0.727442	0.631077
0.72739	0.631874
0.727428	0.629924
0.727383	0.630642
0.727491	0.629583
0.727512	0.629894
0.727352	0.630586
0.72747	0.629304
0.727352	0.628122
0.727342	0.629747
0.727352	0.631403
0.727324	0.631747
0.727352	0.63018
0.727206	0.630934
0.727216	0.630922
0.727196	0.630455
0.727192	0.632698
0.727095	0.63437
0.727112	0.633883
0.72705	0.631727
0.727022	0.634309
0.727005	0.632287
0.726973	0.633585
0.726966	0.633047
0.726949	0.632112
0.726942	0.633324
0.726831	0.633179
0.726942	0.626921
0.726946	0.62676
0.726761	0.629186
0.726779	0.629856
0.726942	0.633038
0.726914	0.633564
0.726873	0.634501
0.726692	0.626981
0.726699	0.631218
0.726685	0.627479
0.726692	0.627775
0.726657	0.631307
0.726543	0.631899
0.726678	0.633237
0.726556	0.631459
0.726522	0.633024
0.726497	0.633912
0.726511	0.633236
0.726508	0.633397
0.72639	0.633322
0.726313	0.633597
0.726286	0.631845
0.726299	0.633105
0.726268	0.633174
0.726226	0.631456
0.726143	0.628455
0.726289	0.630652
0.726147	0.62874
0.72615	0.634019
0.726261	0.63383
0.726133	0.63339
0.726143	0.634172
0.726154	0.630082
0.726133	0.632423
0.726087	0.631914
0.725903	0.633977
0.725834	0.634149
0.72591	0.633047
0.725886	0.632768
0.725883	0.632282
0.725848	0.631785
0.725789	0.63251
0.725893	0.631713
0.725692	0.629533
0.725865	0.631285
0.725598	0.628121
0.725778	0.6304
0.725789	0.629312
0.725483	0.631537
0.725685	0.625828
0.725702	0.631392
0.72573	0.631539
0.72549	0.631415
0.725584	0.628157
0.725487	0.62878
0.725476	0.628056
0.7254	0.629682
0.725348	0.63044
0.725368	0.632324
0.725327	0.630397
0.725268	0.632159
0.725209	0.629957
0.72533	0.632099
0.72516	0.63152
0.725278	0.630177
0.725014	0.631363
0.725011	0.630884
0.725031	0.632398
0.72515	0.630819
0.72507	0.631321
0.724941	0.62999
0.724917	0.630698
