Prel	liquid_fraction
0.922894	0.684856
0.922984	0.683782
0.922918	0.683348
0.92287	0.682844
0.922831	0.682298
0.922901	0.681309
0.922901	0.680605
0.922894	0.67993
0.922897	0.679212
0.922738	0.679164
0.922665	0.67876
0.92263	0.6782
0.922626	0.677512
0.922647	0.676723
0.922891	0.67502
0.922821	0.674604
0.922738	0.674243
0.922637	0.673954
0.922693	0.673022
0.922651	0.67249
0.922668	0.671717
0.922602	0.671285
0.922554	0.67078
0.922606	0.669864
0.922484	0.669661
0.922564	0.668631
0.922526	0.668084
0.922515	0.667426
0.922529	0.666666
0.922526	0.665978
0.922477	0.665475
0.92238	0.665172
0.922376	0.664483
0.922404	0.663669
0.92238	0.663067
0.922279	0.662778
0.922272	0.662105
0.92223	0.661575
0.922338	0.660431
0.922227	0.660185
0.922189	0.659641
0.922241	0.658727
0.922192	0.658224
0.922206	0.657467
0.922237	0.656637
0.922133	0.656363
0.922105	0.655776
0.922199	0.65469
0.922095	0.654416
0.922088	0.653744
0.922178	0.652672
0.922098	0.6523
0.922161	0.651342
0.922095	0.650912
0.922102	0.650181
0.922092	0.649523
0.922102	0.64878
0.922112	0.648037
0.921845	0.648434
0.92206	0.64685
0.921942	0.646634
0.921841	0.646347
0.921904	0.645389
0.921876	0.644803
0.921824	0.644317
0.921866	0.643446
0.921793	0.643046
0.921765	0.64246
0.921768	0.641746
0.921848	0.640718
0.921765	0.64036
0.921744	0.639746
0.921741	0.639062
0.921727	0.638418
0.921709	0.637789
0.921692	0.637161
0.921682	0.636505
0.921605	0.636119
0.921487	0.635905
0.921685	0.634392
0.921425	0.634764
0.921438	0.634008
0.921494	0.633081
0.921529	0.632238
0.921591	0.631284
0.921428	0.631256
0.921428	0.630556
0.921445	0.629787
0.921418	0.629202
0.921432	0.628447
0.921432	0.627747
0.921428	0.627063
0.921303	0.626878
0.921428	0.625667
0.921414	0.625024
0.921428	0.624269
0.921421	0.623597
0.921428	0.622871
0.921428	0.622173
0.921411	0.621546
0.921418	0.620819
0.921383	0.620263
0.921352	0.619692
0.921435	0.618653
0.921393	0.618125
0.92139	0.617439
0.921369	0.616827
0.921418	0.61593
0.92132	0.615631
0.921369	0.614733
0.921275	0.614419
0.9213	0.613621
0.921317	0.612852
0.921327	0.612111
0.921313	0.611468
0.921282	0.610899
0.921338	0.609974
0.921279	0.609518
0.9213	0.608733
0.921251	0.608236
0.921157	0.607923
0.921223	0.606954
0.921237	0.606199
0.921102	0.606058
0.92123	0.604832
0.921143	0.604492
0.921115	0.603908
0.921109	0.603238
0.92107	0.602698
0.921181	0.601545
0.921039	0.60143
0.921077	0.600578
0.92122	0.599295
0.921081	0.599166
0.921063	0.598541
0.921122	0.597603
0.92107	0.597118
0.921102	0.596293
0.921133	0.595466
0.92106	0.59507
0.921084	0.594272
0.92115	0.593304
0.921077	0.592905
0.921025	0.592423
0.921004	0.59181
0.921022	0.591042
0.921018	0.590357
0.92097	0.589861
0.92098	0.589122
0.920928	0.588638
0.921025	0.587542
0.920917	0.587287
0.920876	0.586761
0.920928	0.585851
0.920886	0.585324
0.920883	0.584642
0.920879	0.583961
0.920959	0.582936
0.920876	0.58258
0.92098	0.581456
0.920942	0.580917
0.920872	0.580505
0.920865	0.579836
0.920869	0.579126
0.920799	0.578714
0.920712	0.578375
0.920817	0.57725
0.920622	0.577351
0.920584	0.576814
0.920525	0.57636
0.920615	0.575294
0.92057	0.574785
0.920574	0.574075
0.920629	0.573151
0.920622	0.572482
0.920483	0.572358
0.920452	0.571791
0.920591	0.570525
0.92056	0.569955
0.920459	0.569676
0.920487	0.568866
0.920476	0.568214
0.920459	0.567589
0.920455	0.566909
0.920483	0.5661
0.920459	0.565504
0.920393	0.565079
0.920323	0.564668
0.920414	0.563605
0.92032	0.563295
0.920445	0.562086
0.920285	0.562047
0.920202	0.561695
0.920442	0.560017
0.920327	0.559791
0.920261	0.559368
0.920184	0.558988
0.92031	0.55778
0.920184	0.557598
0.920198	0.556848
0.920167	0.556282
0.920212	0.555402
0.920125	0.555064
0.920098	0.554483
0.92008	0.553861
0.920063	0.553239
0.920049	0.552602
0.919875	0.552621
0.91982	0.552156
0.920056	0.550493
0.919802	0.550841
0.919795	0.550176
0.919841	0.549298
0.920056	0.547721
0.91992	0.547567
0.920035	0.546418
0.919788	0.546736
0.919802	0.545989
0.919778	0.545395
0.919785	0.544566
0.919757	0.544095
0.919757	0.543402
0.91974	0.542781
0.919736	0.542103
0.919688	0.5416
0.919663	0.541017
0.919688	0.540225
0.919643	0.539431
0.919656	0.538969
0.919604	0.538489
0.919552	0.538011
0.919622	0.537034
0.919625	0.536327
0.919486	0.536206
